Node 14	72.35528	98.53414000000001	83.03994	82.7054	99.90558	83.69004	84.77055999999999	85.3797	81.08962	78.84358	95.20076	70.74144	
Node 15	98.95106	82.29638	79.6463	89.022	93.84772	87.83622	67.88614	79.40926	80.38216	69.75862000000001	82.34868	74.21522	
Node 16	76.6204	94.19036	96.52974	73.4701	83.10264000000001	71.28822	86.37205999999999	94.67258	96.84736000000001	77.27248	88.89590000000001	78.2855	
Node 17	74.86642	76.44218000000001	96.97538	76.6431	86.50306	73.16038	86.44332	84.94044	99.0157	73.8013	83.87152	69.58752	
Node 18	75.37686000000001	92.3861	98.78978000000001	96.2123	94.0674	78.83216	93.67790000000001	70.55616	72.66011999999999	82.56184	96.51946	82.8995	
Node 19	93.87248	81.59572	77.71137999999999	86.38018	81.3733	85.7273	97.0182	98.14778	80.94224	75.71318000000001	82.19232	79.86758	
Node 20	73.70576	82.37922	70.54975999999999	82.29298	78.5227	76.94214000000001	85.89882	94.35278	93.3925	89.8677	95.84056	90.84396	
Node 21	76.05198	70.87246	79.39788	80.42724	90.88836	80.4834	71.00468	79.51294	89.91778000000001	93.41738000000001	78.03012	72.78179999999999	
Node 22	91.44442000000001	76.86408	76.499	83.32164	82.75412	74.41744	83.08864	77.33686	99.50132	98.21482	75.00594000000001	76.21658	
Node 23	68.7362	68.10728	80.2368	83.39124	93.8802	78.80112	98.18430000000001	85.32146	67.66532	85.0201	80.71978	99.80318	
Node 24	66.36322	77.81757999999999	76.13806	87.272	84.86234	74.22854	74.89548	98.72868	77.57271999999999	92.87052	84.83030000000001	63.86116	
Node 25	72.85344	80.87282	84.96566	82.95734	84.66008000000001	88.99468	79.605	81.62042000000001	75.24328	93.41738000000001	64.66944	86.25352	
Node 26	92.22734	94.12204	93.69626	83.25278	82.4066	75.27294	79.52576	81.87968	76.00486	82.88124	74.67475999999999	79.64978	
Node 27	72.51162	68.54184	84.25574	76.6164	99.90558	86.99293999999999	76.90948	77.74406	80.02544	92.41478	72.72322	93.87214	
Node 28	38.61928	80.12076	96.97538	97.74642	87.0565	80.42868	81.03702	72.34906	80.18956	84.68384	96.51946	93.87214	
Node 29	77.03354	69.11840000000001	86.88692	84.41254	80.09606000000001	75.5679	88.75886	45.34132	84.50076	81.82692	80.5431	64.95324	
Node 30	87.95429999999999	99.0475	81.22458	77.49748	84.78802	71.20564	89.04896	84.57304	80.9831	70.11282	81.06674000000001	80.42264	
Node 31	78.92096	95.18448000000001	80.07286	89.84406	92.83742000000001	78.44014	93.1468	85.30004	99.15545999999999	93.01939999999999	75.9401	77.21066	
Node 32	62.75552	81.99894	84.59288000000001	94.35002	92.77618	89.00954	66.68008	92.36246	83.90208	80.81376	83.05572	90.88638	
Node 33	65.08954	83.41604000000001	84.7862	98.76116	94.66658	88.14892	78.56336	79.13652	76.47774000000001	90.58876000000001	85.97506	71.82532	
Node 34	92.41976	77.5545	72.34442	82.9546	89.0961	72.39908	98.83582	77.06706	95.48814	73.87532	74.02092	78.14514	
Node 35	77.53942	81.8659	82.34508000000001	75.39756	94.0674	80.40618	89.14616	83.14150000000001	73.23859999999999	90.49718	74.67631999999999	77.32332	
Node 36	88.89596	80.13228	90.70192	82.1829	79.68608	77.08504	83.2525	75.75528	71.78676	98.42874	81.91134	80.30897999999999	
Node 37	37.98606	81.50398	80.63818	72.07504	75.14046	87.8724	74.16622000000001	84.56053999999999	76.4985	80.66456	91.30178	82.14116	
Node 38	91.9798	98.5068	92.8011	87.68242000000001	82.89734	80.45626	95.76348	85.53775999999999	78.2822	81.67822	78.25037999999999	56.51798	
Node 39	69.68838000000001	81.27250000000001	77.74252	78.85444	87.63894	80.64644	50.880179999999996	80.37964	86.81094	82.95326	83.65044	75.24012	
Node 40	86.57804	81.56544	80.9984	80.48302000000001	78.3454	61.316559999999996	81.4675	80.19811999999999	64.07454	86.83762	78.14792	65.88802	
Node 41	81.94742000000001	77.2975	77.41338	72.21874	81.4147	78.4969	71.1173	77.20082000000001	76.06352	69.91374	81.22616000000001	73.607	
Node 42	73.56686	69.78854	84.52268	82.50482	72.90222	76.7849	81.52016	66.42962	94.72042	84.82514	74.11736	70.93730000000001	
Node 43	77.7647	73.15618	81.02148	79.31102	82.55304	59.967000000000006	80.65830000000001	79.76734	79.39789999999999	84.87782	78.45982000000001	65.46594	
Node 44	76.6853	84.23456	70.88284	77.92764	87.08018	77.2948	67.6566	78.33210000000001	78.59486	68.43494	80.67642000000001	84.99486	
Node 45	75.93654	77.33508	82.33158	88.90338	90.82639999999999	81.66347999999999	72.81345999999999	82.98982000000001	85.72503999999999	77.19958	80.61102	59.06287999999999	
Node 46	76.56936	80.35498	70.13628	81.124	71.24517999999999	76.27838	76.8635	84.58702	79.48234	80.31156	78.89846	76.2418	
Node 47	62.116119999999995	78.55272	83.79528	72.6374	79.35592	78.9969	80.66342	75.38944	90.59288	84.44906	89.60976000000001	85.80506	
Node 48	72.61694	73.58474000000001	80.88188	80.0566	78.22612	79.56385999999999	71.41178000000001	86.60398	60.45528	82.59878	82.90538	80.52924	
Node 49	65.56818	84.18451999999999	77.5531	70.75844000000001	82.0597	73.20558	86.67988	75.72048	76.86754	74.56438	88.49430000000001	78.1858	
