Contacts	TotalForwards
1152406	11729
1152906	11734
1153406	11739
1153906	11741
1154406	11750
1154906	11758
1155406	11760
1155906	11769
1156406	11774
1156906	11779
1157406	11782
1157906	11784
1158406	11793
1158906	11807
1159406	11811
1159907	11814
1160407	11818
1160907	11828
1161407	11831
1161907	11833
1162407	11837
1162907	11841
1163407	11846
1163907	11848
1164407	11853
1164907	11860
1165407	11864
1165907	11873
1166407	11882
1166907	11887
1167407	11891
1167907	11896
1168407	11901
1168907	11909
1169407	11915
1169907	11921
1170407	11923
1170907	11929
1171407	11931
1171907	11934
1172407	11936
1172907	11937
1173407	11944
1173907	11947
1174407	11955
1174907	11965
1175407	11969
1175908	11976
1176408	11980
1176908	11984
1177408	11989
1177908	11992
1178408	11996
1178909	12005
1179409	12013
1179909	12018
1180409	12023
1180909	12027
1181410	12033
1181910	12039
1182410	12049
1182910	12052
1183411	12052
1183911	12061
1184413	12067
1184914	12073
1185414	12075
1185915	12081
1186415	12086
1186916	12093
1187416	12099
1187916	12109
1188416	12114
1188916	12121
1189416	12124
1189916	12128
1190416	12136
1190916	12138
1191416	12143
1191916	12147
1192416	12152
1192916	12160
1193416	12164
1193916	12168
1194416	12176
1194916	12183
1195417	12186
1195917	12192
1196418	12197
1196918	12202
1197418	12210
1197918	12217
1198418	12223
1198918	12228
1199420	12234
1199920	12241
1200421	12246
1200921	12254
1201422	12262
1201922	12263
1202422	12266
1202922	12270
1203422	12274
1203922	12274
1204422	12280
1204922	12284
1205422	12289
1205922	12296
1206422	12302
1206922	12309
1207422	12315
1207922	12316
1208422	12322
1208923	12329
1209423	12340
1209924	12345
1210424	12349
1210924	12355
1211425	12358
1211926	12360
1212426	12366
1212926	12367
1213426	12373
1213926	12379
1214427	12385
1214927	12393
1215427	12396
1215927	12404
1216427	12405
1216927	12409
1217427	12412
1217927	12413
1218427	12424
1218927	12432
1219427	12446
1219927	12453
1220427	12460
1220928	12465
1221428	12471
1221928	12476
1222428	12484
1222928	12488
1223428	12490
1223928	12494
1224428	12500
1224928	12507
1225428	12513
1225928	12523
1226428	12526
1226929	12528
1227429	12532
1227930	12537
1228430	12541
1228930	12543
1229430	12550
1229930	12558
1230430	12563
1230930	12566
1231430	12570
1231932	12577
1232432	12584
1232932	12586
1233433	12593
1233933	12599
1234433	12605
1234933	12612
1235433	12617
1235934	12620
1236434	12627
1236934	12633
1237434	12634
1237934	12639
1238434	12648
1238934	12652
1239434	12661
1239934	12667
1240435	12674
1240935	12677
1241435	12683
1241935	12690
1242435	12695
1242935	12699
1243435	12704
1243936	12712
1244436	12717
1244936	12723
1245436	12728
1245936	12730
1246436	12732
1246937	12734
1247437	12740
1247937	12749
1248438	12756
1248938	12763
1249438	12770
1249938	12774
1250438	12782
1250938	12788
1251438	12792
1251938	12797
1252438	12800
1252938	12807
1253438	12812
1253938	12817
1254438	12819
1254938	12824
1255439	12829
1255939	12833
1256439	12840
1256939	12847
1257439	12852
1257939	12857
1258439	12862
1258939	12864
1259439	12868
1259939	12870
1260440	12879
1260940	12879
1261440	12886
1261940	12888
1262440	12892
1262940	12896
1263440	12901
1263940	12907
1264440	12912
1264940	12916
1265440	12921
1265941	12926
1266441	12927
1266941	12930
1267441	12935
1267941	12940
1268441	12944
1268941	12952
1269441	12954
1269941	12960
1270441	12963
1270941	12969
1271441	12976
1271941	12984
1272441	12990
1272941	12995
1273441	12997
1273941	12998
1274441	13002
1274941	13004
1275441	13007
1275941	13011
1276441	13015
1276941	13020
1277441	13026
1277941	13029
1278443	13036
1278944	13039
1279445	13043
1279945	13052
1280445	13062
1280945	13064
1281445	13066
1281945	13073
1282445	13083
1282946	13087
1283446	13094
1283946	13095
1284446	13101
1284946	13108
1285446	13116
1285947	13121
1286447	13123
1286947	13128
1287447	13131
1287948	13136
1288448	13137
1288948	13144
1289448	13147
1289948	13151
1290448	13156
1290948	13158
1291448	13161
1291948	13164
1292448	13169
1292948	13174
1293448	13179
1293948	13186
1294448	13191
1294948	13197
1295448	13203
1295948	13212
1296448	13217
1296948	13223
1297448	13226
1297948	13235
1298448	13239
1298949	13245
1299449	13250
1299949	13256
1300449	13259
1300949	13259
1301449	13264
1301950	13268
1302450	13275
1302950	13279
1303450	13283
1303950	13294
1304450	13297
1304950	13303
1305450	13310
1305950	13314
1306451	13319
1306951	13325
1307451	13330
1307951	13337
1308451	13342
1308952	13344
1309452	13351
1309952	13359
1310452	13368
1310952	13376
1311453	13381
1311953	13383
1312453	13389
1312953	13394
1313453	13397
1313953	13398
1314453	13398
1314953	13401
1315454	13406
1315954	13408
1316454	13414
1316954	13418
1317454	13420
1317954	13424
1318454	13430
1318954	13432
1319454	13439
1319954	13443
1320454	13450
1320955	13455
1321455	13460
1321955	13463
1322456	13467
1322956	13476
1323456	13483
1323956	13492
1324457	13496
1324957	13503
1325457	13507
1325959	13514
1326459	13522
1326959	13530
1327460	13535
1327960	13538
1328460	13543
1328961	13547
1329461	13552
1329961	13556
1330461	13559
1330961	13560
1331461	13567
1331961	13571
1332461	13576
1332961	13584
1333461	13589
1333961	13594
1334461	13598
1334961	13602
1335462	13607
1335962	13612
1336462	13618
1336962	13624
1337462	13629
1337962	13631
1338462	13634
1338962	13636
1339462	13643
1339963	13649
1340463	13652
1340963	13656
1341464	13660
1341964	13663
1342464	13666
1342964	13669
1343464	13675
1343964	13679
1344465	13686
1344965	13694
1345465	13697
1345965	13705
1346465	13709
1346965	13716
1347466	13721
1347967	13727
1348469	13731
1348969	13736
1349470	13744
1349970	13748
1350470	13753
1350970	13756
1351470	13759
1351970	13760
1352470	13765
1352971	13768
1353471	13770
1353971	13776
1354471	13779
1354971	13785
1355471	13790
1355971	13795
1356471	13801
1356971	13807
1357471	13811
1357971	13816
1358471	13823
1358971	13827
1359471	13830
1359972	13833
1360472	13843
1360972	13845
1361472	13852
1361973	13859
1362473	13865
1362973	13869
1363473	13871
1363973	13877
1364473	13881
1364973	13885
1365473	13896
1365973	13900
1366473	13903
1366973	13909
1367473	13916
1367973	13920
1368473	13924
1368973	13931
1369473	13937
1369973	13940
1370473	13947
1370974	13949
1371474	13957
1371974	13964
1372474	13972
1372974	13977
1373474	13982
1373974	13992
1374474	13994
1374974	13998
1375475	14004
1375975	14011
1376476	14021
1376976	14025
1377476	14030
1377977	14035
1378477	14044
1378977	14048
1379477	14049
1379977	14053
1380479	14056
1380979	14062
1381479	14068
1381979	14070
1382479	14073
1382979	14077
1383479	14086
1383979	14091
1384479	14101
1384979	14105
1385479	14110
1385979	14117
1386479	14121
1386979	14125
1387479	14132
1387979	14137
1388480	14143
1388980	14145
1389480	14155
1389980	14159
1390481	14162
1390981	14166
1391482	14169
1391982	14175
1392482	14182
1392982	14191
1393482	14197
1393982	14199
1394482	14205
1394982	14210
1395484	14217
1395984	14221
1396484	14225
1396984	14231
1397485	14237
1397985	14242
1398485	14248
1398985	14255
1399485	14261
1399985	14264
1400485	14268
1400985	14277
1401487	14281
1401987	14286
1402487	14294
1402987	14299
1403487	14302
1403987	14306
1404487	14312
1404987	14320
1405487	14322
1405987	14325
1406487	14328
1406987	14329
1407487	14338
1407987	14343
1408487	14345
1408988	14348
1409488	14354
1409988	14362
1410488	14367
1410988	14373
1411488	14375
1411988	14379
1412489	14384
1412989	14388
1413489	14392
1413989	14394
1414489	14399
1414989	14402
1415489	14406
1415989	14409
1416489	14415
1416989	14420
1417490	14421
1417990	14428
1418490	14434
1418990	14441
1419490	14445
1419990	14455
1420493	14459
1420993	14464
1421493	14469
1421993	14473
1422493	14478
1422993	14485
1423493	14491
1423993	14498
1424493	14503
1424993	14508
1425493	14510
1425993	14515
1426493	14518
1426993	14524
1427493	14531
1427993	14536
1428495	14540
1428995	14551
1429495	14554
1429995	14559
1430497	14562
1430997	14567
1431497	14570
1431997	14578
1432497	14582
1432997	14585
1433497	14592
1433997	14594
1434497	14600
1434997	14604
1435497	14604
1435999	14605
1436499	14612
1436999	14615
1437499	14616
1437999	14625
1438499	14631
1439000	14640
1439500	14642
1440000	14647
1440500	14650
1441000	14658
1441500	14662
1442000	14665
1442501	14668
1443001	14671
1443501	14673
1444001	14676
1444501	14680
1445001	14682
1445501	14687
1446001	14691
1446501	14694
1447001	14697
1447501	14703
1448001	14705
1448501	14708
1449003	14718
1449503	14722
1450003	14728
1450503	14733
1451003	14740
1451503	14747
1452003	14749
1452503	14750
1453003	14751
1453503	14753
1454004	14760
1454504	14764
1455004	14770
1455505	14779
1456006	14781
1456507	14785
1457007	14788
1457508	14792
1458008	14794
1458509	14800
1459009	14804
1459510	14806
1460010	14812
1460510	14816
1461010	14822
1461511	14826
1462011	14829
1462511	14832
1463011	14837
1463511	14840
1464011	14846
1464511	14852
1465011	14857
1465511	14866
1466011	14873
1466511	14876
1467011	14882
1467511	14884
1468011	14887
1468511	14894
1469011	14901
1469511	14906
1470011	14911
1470513	14919
1471013	14925
1471514	14927
1472014	14929
1472514	14933
1473014	14937
1473515	14941
1474015	14945
1474515	14946
1475015	14954
1475515	14958
1476015	14959
1476515	14962
1477015	14967
1477515	14971
1478016	14975
1478516	14979
1479016	14984
1479517	14990
1480017	14994
1480517	15000
1481017	15004
1481517	15009
1482017	15014
1482517	15021
1483017	15026
1483517	15032
1484017	15041
1484517	15042
1485017	15046
1485518	15052
1486018	15056
1486518	15063
1487018	15068
1487518	15069
1488018	15077
1488518	15081
1489018	15088
1489518	15091
1490018	15098
1490518	15107
1491018	15112
1491518	15115
1492020	15120
1492520	15127
1493020	15128
1493520	15133
1494020	15137
1494520	15145
1495020	15149
1495520	15153
1496021	15158
1496521	15162
1497021	15163
1497521	15171
1498023	15179
1498523	15185
1499023	15191
1499523	15198
1500023	15204
1500523	15212
1501024	15217
1501524	15221
1502024	15222
1502524	15225
1503024	15230
1503524	15235
1504024	15240
1504524	15244
1505024	15248
1505524	15257
1506025	15265
1506525	15270
1507025	15274
1507525	15280
1508026	15285
1508528	15290
1509028	15293
1509529	15300
1510029	15306
1510529	15309
1511029	15313
1511529	15318
1512029	15327
1512529	15333
1513029	15343
1513529	15352
1514029	15356
1514529	15363
1515029	15366
1515529	15369
1516029	15374
1516529	15376
1517029	15383
1517529	15387
1518029	15391
1518529	15393
1519029	15397
1519530	15406
1520030	15408
1520530	15412
1521030	15418
1521530	15422
1522030	15428
1522530	15434
1523030	15437
1523530	15439
1524030	15446
1524530	15449
1525031	15453
1525532	15459
1526033	15467
1526533	15474
1527033	15478
1527534	15482
1528034	15487
1528534	15490
1529034	15497
1529534	15500
1530034	15509
1530534	15515
1531034	15519
1531534	15521
1532034	15524
1532535	15527
1533037	15532
1533538	15533
1534038	15538
1534538	15548
1535039	15551
1535539	15555
1536039	15561
1536540	15566
1537041	15569
1537541	15578
1538041	15581
1538541	15585
1539042	15588
1539542	15590
1540043	15597
1540544	15601
1541044	15604
1541544	15610
1542044	15616
1542544	15618
1543044	15621
1543544	15624
1544044	15626
1544544	15629
1545044	15636
1545544	15643
1546044	15650
1546545	15653
1547045	15659
1547545	15666
1548045	15670
1548545	15675
1549047	15676
1549547	15679
1550047	15685
1550548	15691
1551048	15692
1551548	15697
1552048	15702
1552548	15706
1553048	15710
1553548	15717
1554048	15722
1554548	15726
1555048	15729
1555548	15735
1556048	15741
1556548	15744
1557049	15745
1557549	15748
1558049	15752
1558549	15758
1559049	15761
1559549	15767
1560049	15775
1560549	15779
1561049	15787
1561549	15789
1562049	15791
1562549	15798
1563049	15804
1563550	15808
1564051	15812
1564551	15815
1565051	15824
1565552	15828
1566052	15832
1566552	15836
1567052	15844
1567552	15852
1568052	15855
1568552	15860
1569053	15864
1569553	15866
1570053	15872
1570553	15877
1571053	15878
1571554	15882
1572054	15888
1572554	15892
1573054	15896
1573554	15903
1574054	15911
1574554	15915
1575055	15920
1575555	15921
1576055	15927
1576555	15930
1577055	15931
1577555	15938
1578055	15945
1578555	15952
1579055	15957
1579555	15961
1580055	15965
1580555	15973
1581055	15978
1581555	15983
1582055	15987
1582555	15992
1583055	15997
1583556	16005
1584057	16009
1584557	16011
1585057	16015
1585557	16020
1586057	16023
1586557	16030
1587059	16035
1587559	16041
1588059	16047
1588559	16054
1589059	16059
1589559	16063
1590059	16067
1590559	16073
1591059	16079
1591559	16084
1592059	16090
1592559	16098
1593059	16102
1593559	16104
1594059	16107
1594559	16114
1595059	16118
1595559	16124
1596059	16131
1596559	16133
1597059	16137
1597559	16142
1598059	16143
1598559	16148
1599059	16154
1599560	16157
1600060	16161
1600560	16167
1601060	16169
1601560	16173
1602060	16183
1602560	16188
1603061	16192
1603562	16196
1604063	16203
1604563	16205
1605063	16213
1605563	16221
1606063	16222
1606563	16228
1607063	16233
1607563	16237
1608063	16240
1608563	16243
1609063	16248
1609563	16253
1610063	16254
1610563	16260
1611063	16268
1611564	16268
1612064	16272
1612564	16279
1613065	16284
1613565	16287
1614065	16289
1614565	16297
1615065	16300
1615565	16300
1616065	16308
1616565	16314
1617065	16318
1617565	16326
1618065	16331
1618565	16338
1619065	16345
1619565	16351
1620065	16352
1620565	16363
1621065	16366
1621566	16369
1622066	16376
1622566	16381
1623066	16388
1623568	16394
1624068	16397
1624568	16408
1625068	16411
1625568	16416
1626068	16422
1626568	16426
1627069	16433
1627569	16437
1628070	16440
1628570	16442
1629070	16444
1629570	16447
1630071	16449
1630571	16454
1631071	16458
1631571	16465
1632072	16469
1632572	16477
1633072	16485
1633572	16490
1634072	16498
1634573	16505
1635073	16511
1635573	16513
1636073	16519
1636573	16528
1637073	16530
1637573	16536
1638073	16540
1638574	16546
1639075	16549
1639575	16557
1640076	16558
1640576	16563
1641076	16566
1641576	16568
1642076	16572
1642577	16578
1643078	16581
1643579	16586
1644079	16592
1644579	16595
1645079	16597
1645579	16608
1646079	16614
1646579	16619
1647079	16624
1647579	16627
1648079	16633
1648579	16637
1649079	16640
1649579	16644
1650079	16646
1650579	16656
1651080	16660
1651580	16664
1652081	16668
1652582	16673
1653082	16678
1653582	16681
1654082	16688
1654583	16693
1655084	16700
1655585	16703
1656086	16705
1656586	16710
1657086	16713
1657586	16718
1658086	16719
1658586	16723
1659086	16729
1659587	16733
1660088	16744
1660588	16745
1661089	16751
1661590	16761
1662090	16768
1662590	16775
1663090	16780
1663591	16786
1664091	16792
1664592	16797
1665092	16803
1665592	16809
1666092	16811
1666592	16816
1667092	16820
1667592	16823
1668092	16833
1668592	16841
1669092	16849
1669592	16854
1670092	16857
1670592	16862
1671092	16865
1671592	16870
1672092	16874
1672593	16882
1673094	16886
1673595	16889
1674095	16893
1674595	16898
1675096	16902
1675596	16909
1676096	16913
1676596	16921
1677096	16925
1677596	16931
1678097	16934
1678597	16937
1679097	16941
1679597	16941
1680097	16946
1680598	16952
1681098	16959
1681598	16963
1682098	16967
1682598	16969
1683098	16971
1683598	16982
1684098	16991
1684598	16997
1685100	17001
1685600	17001
1686101	17005
1686601	17012
1687101	17018
1687601	17022
1688102	17026
1688602	17033
1689102	17039
1689602	17044
1690102	17050
1690603	17053
1691103	17057
1691603	17062
1692103	17065
1692603	17069
1693103	17075
1693603	17085
1694103	17089
1694604	17091
1695104	17099
1695604	17107
1696104	17109
1696604	17112
1697104	17114
1697604	17119
1698104	17123
1698604	17129
1699106	17133
1699607	17139
1700108	17146
1700608	17153
1701109	17157
1701609	17159
1702109	17159
1702609	17165
1703110	17173
1703611	17180
1704112	17184
1704613	17188
1705113	17195
1705613	17196
1706114	17200
1706614	17206
1707114	17211
1707614	17217
1708114	17219
1708614	17223
1709114	17231
1709614	17233
1710115	17235
1710615	17240
1711115	17247
1711615	17256
1712115	17261
1712615	17263
1713115	17268
1713615	17277
1714115	17283
1714617	17288
1715117	17294
1715617	17298
1716117	17304
1716617	17308
1717118	17313
1717618	17319
1718118	17324
1718618	17326
1719118	17331
1719618	17338
1720118	17346
1720618	17350
1721118	17357
1721618	17361
1722118	17363
1722618	17366
1723119	17368
1723619	17371
1724120	17377
1724620	17385
1725120	17386
1725620	17393
1726120	17395
1726620	17398
1727120	17406
1727620	17414
1728120	17416
1728620	17421
1729120	17423
1729621	17431
1730122	17433
1730622	17433
1731122	17434
1731622	17439
1732122	17444
1732622	17451
1733122	17453
1733622	17459
1734122	17463
1734622	17471
1735122	17475
1735623	17479
1736123	17483
1736624	17488
1737125	17493
1737625	17501
1738125	17504
1738626	17507
1739126	17511
1739626	17517
1740126	17523
1740626	17533
1741126	17541
1741626	17543
1742126	17550
1742626	17557
1743127	17564
1743627	17566
1744127	17572
1744628	17574
1745128	17581
1745628	17586
1746129	17588
1746629	17590
1747131	17595
1747633	17599
1748133	17601
1748633	17608
1749133	17616
1749633	17621
1750133	17622
1750633	17625
1751134	17632
1751634	17639
1752135	17643
1752635	17647
1753135	17654
1753635	17658
1754135	17664
1754635	17670
1755135	17675
1755635	17682
1756135	17688
1756636	17695
1757136	17697
1757636	17701
1758136	17707
1758636	17710
1759136	17719
1759636	17725
1760136	17730
1760636	17739
1761136	17746
1761636	17748
1762136	17753
1762636	17755
1763136	17760
1763637	17763
1764137	17768
1764637	17777
1765137	17782
1765638	17785
1766138	17789
1766638	17792
1767138	17799
1767638	17802
1768139	17807
1768639	17809
1769139	17812
1769640	17815
1770140	17820
1770640	17829
1771140	17834
1771640	17843
1772140	17851
1772640	17855
1773140	17859
1773640	17861
1774140	17863
1774640	17865
1775140	17868
1775640	17877
1776140	17879
1776640	17882
1777140	17889
1777640	17892
1778140	17896
1778640	17900
1779140	17904
1779640	17909
1780140	17916
1780641	17920
1781142	17927
1781642	17933
1782142	17939
1782642	17943
1783143	17947
1783643	17954
1784143	17955
1784643	17960
1785143	17966
1785643	17969
1786143	17975
1786645	17981
1787145	17986
1787645	17990
1788145	17993
1788645	17994
1789145	18002
1789645	18004
1790145	18010
1790645	18012
1791145	18018
1791645	18021
1792145	18029
1792645	18031
1793145	18032
1793645	18039
1794145	18045
1794645	18050
1795145	18052
1795645	18057
1796146	18062
1796646	18074
1797146	18080
1797646	18085
1798146	18088
1798646	18090
1799146	18097
1799646	18102
1800146	18105
1800646	18112
1801146	18119
1801646	18121
1802146	18124
1802646	18129
1803146	18132
1803646	18139
1804146	18143
1804646	18143
1805146	18146
1805646	18151
1806146	18161
1806646	18163
1807146	18169
1807646	18176
1808146	18180
1808646	18184
1809146	18189
1809646	18195
1810146	18199
1810646	18206
1811146	18212
1811647	18215
1812147	18221
1812647	18222
1813148	18227
1813648	18230
1814149	18236
1814649	18244
1815149	18248
1815649	18253
1816149	18256
1816649	18261
1817149	18268
1817649	18272
1818149	18274
1818649	18280
1819149	18286
1819650	18289
1820150	18293
1820650	18299
1821150	18302
1821650	18306
1822150	18307
1822650	18311
1823150	18314
1823650	18320
1824150	18327
1824650	18332
1825150	18341
1825650	18347
1826150	18351
1826650	18356
1827151	18363
1827651	18370
1828151	18373
1828651	18377
1829152	18381
1829652	18385
1830152	18393
1830652	18402
1831152	18404
1831652	18410
1832152	18419
1832652	18421
1833152	18426
1833652	18432
1834152	18434
1834653	18438
1835153	18441
1835653	18443
1836153	18445
1836654	18450
1837154	18453
1837654	18457
1838155	18461
1838656	18464
1839157	18467
1839657	18474
1840158	18477
1840658	18483
1841158	18487
1841658	18492
1842158	18499
1842659	18506
1843159	18507
1843659	18512
1844159	18518
1844659	18523
1845159	18529
1845659	18532
1846159	18540
1846659	18542
1847159	18548
1847659	18555
1848159	18560
1848659	18567
1849159	18573
1849659	18582
1850159	18585
1850659	18586
1851159	18591
1851660	18597
1852160	18599
1852660	18601
1853160	18607
1853660	18611
1854160	18618
1854660	18624
1855160	18625
1855660	18629
1856160	18634
1856660	18639
1857161	18645
1857662	18653
1858162	18656
1858662	18663
1859162	18666
1859662	18674
1860162	18678
1860662	18682
1861162	18684
1861663	18689
1862164	18695
1862664	18700
1863165	18702
1863665	18710
1864165	18719
1864665	18721
1865165	18730
1865665	18737
1866166	18743
1866666	18749
1867166	18756
1867666	18759
1868166	18766
1868666	18772
1869166	18775
1869666	18778
1870166	18782
1870666	18787
1871166	18794
1871666	18799
1872166	18800
1872666	18807
1873166	18811
1873666	18822
1874166	18829
1874666	18834
1875167	18836
1875668	18840
1876168	18846
1876668	18852
1877168	18854
1877668	18859
1878168	18862
1878668	18867
1879168	18871
1879668	18880
1880168	18887
1880668	18893
1881168	18903
1881668	18908
1882168	18914
1882668	18916
1883169	18919
1883669	18920
1884170	18924
1884670	18935
1885170	18939
1885670	18943
1886170	18949
1886670	18958
1887170	18962
1887671	18964
1888171	18969
1888671	18974
1889171	18975
1889671	18978
1890171	18980
1890671	18983
1891171	18986
1891671	18994
1892171	19003
1892671	19007
1893171	19012
1893671	19018
1894171	19024
1894671	19028
1895171	19031
1895671	19033
1896171	19042
1896673	19047
1897173	19050
1897674	19057
1898175	19060
1898675	19065
1899175	19069
1899675	19076
1900175	19079
1900675	19082
1901175	19089
1901675	19096
1902175	19100
1902675	19105
1903175	19111
1903675	19116
1904175	19123
1904676	19128
1905176	19130
1905676	19132
1906176	19139
1906676	19142
1907176	19145
1907676	19149
1908177	19154
1908677	19162
1909177	19167
1909677	19170
1910177	19177
1910677	19183
1911177	19188
1911677	19191
1912177	19193
1912677	19196
1913177	19202
1913677	19208
1914177	19212
1914677	19217
1915177	19220
1915677	19224
1916177	19230
1916677	19237
1917177	19244
1917677	19251
1918177	19256
1918677	19259
1919177	19264
1919677	19266
1920177	19270
1920677	19273
1921179	19281
1921679	19282
1922180	19289
1922680	19294
1923180	19302
1923680	19309
1924180	19318
1924680	19323
1925180	19328
1925681	19330
1926181	19333
1926681	19337
1927181	19340
1927681	19347
1928181	19351
1928682	19355
1929182	19361
1929682	19364
1930182	19367
1930682	19374
1931182	19381
1931682	19386
1932182	19393
1932682	19400
1933182	19402
1933682	19408
1934182	19411
1934683	19412
1935183	19416
1935684	19422
1936184	19424
1936684	19429
1937184	19435
1937684	19440
1938184	19444
1938684	19448
1939184	19451
1939684	19460
1940185	19465
1940685	19469
1941185	19477
1941685	19481
1942186	19486
1942686	19491
1943186	19496
1943687	19501
1944187	19507
1944687	19512
1945187	19514
1945687	19517
1946188	19525
1946688	19529
1947188	19531
1947688	19534
1948188	19539
1948688	19542
1949188	19543
1949688	19553
1950188	19559
1950688	19562
1951188	19565
1951688	19573
1952188	19579
1952689	19581
1953190	19589
1953690	19592
1954190	19599
1954690	19601
1955190	19603
1955690	19607
1956190	19608
1956690	19613
1957191	19618
1957691	19625
1958191	19629
1958691	19638
1959191	19644
1959691	19647
1960191	19649
1960691	19656
1961191	19665
1961691	19669
1962191	19670
1962692	19673
1963192	19676
1963692	19683
1964192	19688
1964692	19694
1965192	19702
1965692	19708
1966192	19717
1966693	19721
1967193	19732
1967693	19739
1968193	19742
1968693	19749
1969193	19756
1969693	19762
1970194	19768
1970694	19775
1971194	19783
1971694	19789
1972194	19794
1972694	19799
1973194	19807
1973694	19813
1974194	19819
1974694	19823
1975194	19826
1975694	19830
1976194	19834
1976694	19841
1977194	19847
1977695	19850
1978195	19858
1978695	19862
1979197	19870
1979697	19879
1980197	19886
1980697	19894
1981198	19900
1981698	19906
1982199	19908
1982700	19909
1983200	19914
1983700	19919
1984200	19923
1984700	19929
1985200	19935
1985700	19940
1986200	19945
1986700	19946
1987200	19948
1987700	19952
1988200	19960
1988700	19965
1989200	19968
1989700	19970
1990200	19974
1990700	19982
1991201	19985
1991701	19993
1992201	19993
1992702	19998
1993202	20003
1993703	20008
1994204	20013
1994704	20018
1995204	20022
1995704	20029
1996204	20032
1996705	20036
1997206	20041
1997706	20051
1998206	20057
1998706	20061
1999206	20064
1999706	20071
2000206	20081
2000707	20087
2001207	20089
2001707	20096
2002207	20103
2002707	20107
2003207	20112
2003707	20119
2004207	20123
2004707	20124
2005207	20131
2005708	20137
2006208	20140
2006708	20146
2007208	20155
2007708	20162
2008208	20166
2008708	20171
2009208	20175
2009708	20181
2010208	20185
2010708	20191
2011209	20193
2011709	20198
2012209	20201
2012709	20210
2013209	20215
2013710	20221
2014210	20223
2014710	20227
2015210	20232
2015711	20239
2016211	20246
2016711	20251
2017211	20254
2017711	20261
2018211	20263
2018711	20269
2019212	20272
2019712	20276
2020213	20280
2020713	20283
2021213	20286
2021713	20293
2022213	20296
2022713	20305
2023213	20310
2023713	20314
2024213	20317
2024713	20322
2025213	20330
2025713	20336
2026213	20343
2026714	20349
2027214	20361
2027714	20371
2028214	20374
2028714	20378
2029214	20383
2029714	20388
2030214	20393
2030714	20397
2031214	20404
2031714	20411
2032215	20414
2032715	20419
2033215	20426
2033715	20429
2034215	20429
2034715	20436
2035215	20440
2035715	20448
2036215	20452
2036715	20457
2037215	20460
2037715	20464
2038215	20468
2038715	20471
2039215	20478
2039715	20483
2040215	20487
2040715	20493
2041215	20496
2041715	20502
2042215	20507
2042716	20512
2043216	20519
2043716	20521
2044216	20529
2044717	20532
2045217	20543
2045717	20550
2046218	20553
2046719	20555
2047219	20560
2047719	20568
2048219	20574
2048719	20583
2049220	20588
2049720	20594
2050220	20597
2050720	20607
2051220	20614
2051720	20621
2052220	20627
2052720	20632
2053221	20640
2053721	20646
2054221	20648
2054721	20652
2055221	20654
2055721	20658
2056221	20660
2056721	20661
2057222	20665
2057722	20673
2058222	20673
2058722	20675
2059222	20680
2059722	20685
2060222	20689
2060722	20694
2061222	20697
2061722	20703
2062222	20708
2062722	20713
2063222	20722
2063722	20729
2064222	20733
2064722	20739
2065223	20745
2065723	20750
2066223	20758
2066723	20765
2067223	20772
2067723	20776
2068223	20780
2068723	20787
2069224	20792
2069724	20802
2070224	20804
2070724	20809
2071224	20812
2071724	20814
2072224	20819
2072725	20824
2073225	20825
2073725	20830
2074225	20834
2074725	20834
2075225	20837
2075725	20842
2076226	20843
2076726	20847
2077227	20850
2077727	20858
2078227	20863
2078728	20870
2079230	20880
2079730	20884
2080231	20889
2080731	20893
2081231	20899
2081731	20904
2082231	20905
2082731	20908
2083231	20912
2083731	20916
2084231	20921
2084731	20927
2085231	20932
2085731	20939
2086231	20947
2086731	20951
2087231	20957
2087731	20961
2088232	20962
2088732	20966
2089233	20970
2089733	20976
2090233	20980
2090733	20987
2091234	20991
2091734	20998
2092234	21004
2092734	21011
2093234	21020
2093734	21024
2094234	21027
2094734	21031
2095234	21034
2095734	21038
2096234	21045
2096734	21049
2097235	21055
2097735	21058
2098235	21061
2098735	21064
2099235	21067
2099735	21075
2100236	21080
2100736	21086
2101236	21092
2101736	21098
2102236	21105
2102736	21108
2103236	21114
2103736	21118
2104236	21126
2104736	21131
2105236	21137
2105736	21141
2106236	21149
2106738	21153
2107238	21155
2107738	21161
2108238	21164
2108738	21169
2109238	21177
2109738	21183
2110238	21184
2110738	21191
2111238	21199
2111739	21204
2112239	21208
2112739	21209
2113239	21212
2113739	21219
2114239	21222
2114739	21225
2115240	21230
2115740	21236
2116240	21239
2116740	21244
2117240	21245
2117740	21247
2118240	21253
2118740	21257
2119240	21262
2119740	21264
2120240	21266
2120740	21277
2121241	21282
2121741	21286
2122241	21289
2122741	21291
2123241	21298
2123741	21303
2124241	21309
2124741	21315
2125241	21320
2125741	21324
2126241	21330
2126741	21334
2127241	21337
2127741	21340
2128241	21343
2128741	21348
2129241	21350
2129741	21353
2130241	21364
2130741	21365
2131242	21370
2131742	21373
2132242	21378
2132742	21379
2133242	21381
2133744	21385
2134244	21387
2134744	21391
2135244	21394
2135744	21401
2136246	21410
2136746	21412
2137247	21414
2137747	21418
2138247	21420
2138747	21428
2139247	21434
2139747	21440
2140247	21446
2140747	21451
2141247	21454
2141748	21456
2142248	21461
2142748	21465
2143249	21470
2143749	21476
2144249	21482
2144749	21488
2145249	21496
2145749	21498
2146249	21503
2146749	21514
2147249	21516
2147749	21518
2148250	21524
2148750	21532
2149250	21534
2149750	21540
2150250	21543
2150750	21544
2151250	21545
