Contacts	TotalForwards
6495304	111485
6495804	111498
6496305	111506
6496805	111515
6497305	111520
6497805	111532
6498305	111541
6498806	111545
6499306	111552
6499806	111559
6500306	111566
6500808	111577
6501309	111587
6501809	111598
6502311	111608
6502812	111618
6503312	111627
6503813	111641
6504313	111650
6504813	111660
6505313	111668
6505814	111677
6506314	111690
6506814	111696
6507314	111705
6507815	111713
6508315	111715
6508815	111723
6509315	111731
6509816	111736
6510316	111746
6510817	111754
6511318	111763
6511818	111770
6512318	111782
6512818	111791
6513319	111801
6513819	111813
6514319	111822
6514819	111831
6515319	111837
6515821	111851
6516321	111865
6516821	111875
6517321	111888
6517822	111894
6518322	111904
6518822	111911
6519322	111917
6519822	111929
6520322	111940
6520822	111946
6521323	111961
6521823	111974
6522323	111981
6522824	111988
6523324	111992
6523825	111997
6524326	112006
6524826	112017
6525326	112029
6525826	112042
6526326	112052
6526826	112057
6527327	112065
6527827	112075
6528327	112086
6528827	112095
6529327	112105
6529827	112113
6530329	112119
6530829	112130
6531330	112138
6531830	112149
6532330	112156
6532830	112167
6533334	112172
6533834	112183
6534334	112198
6534835	112209
6535335	112218
6535835	112224
6536335	112232
6536836	112238
6537336	112249
6537836	112257
6538336	112263
6538836	112275
6539336	112284
6539836	112296
6540336	112300
6540836	112310
6541336	112317
6541836	112323
6542336	112335
6542837	112338
6543339	112345
6543840	112352
6544340	112359
6544841	112375
6545341	112382
6545841	112388
6546342	112400
6546843	112411
6547343	112421
6547844	112430
6548344	112438
6548844	112448
6549346	112458
6549846	112466
6550346	112475
6550846	112485
6551347	112494
6551848	112501
6552349	112511
6552850	112526
6553350	112533
6553851	112541
6554351	112550
6554851	112555
6555351	112563
6555851	112572
6556351	112576
6556851	112584
6557351	112589
6557851	112595
6558351	112601
6558852	112615
6559354	112620
6559854	112623
6560355	112629
6560855	112637
6561356	112642
6561856	112650
6562356	112661
6562856	112670
6563356	112680
6563857	112691
6564358	112706
6564858	112715
6565358	112718
6565858	112726
6566360	112732
6566860	112738
6567360	112748
6567861	112761
6568361	112769
6568861	112777
6569363	112783
6569863	112798
6570363	112805
6570863	112814
6571363	112818
6571863	112827
6572363	112840
6572863	112847
6573363	112855
6573863	112865
6574364	112875
6574865	112887
6575365	112898
6575865	112903
6576365	112906
6576866	112914
6577366	112925
6577866	112935
6578366	112940
6578866	112947
6579366	112957
6579866	112964
6580367	112971
6580868	112981
6581368	112987
6581868	112997
6582368	113004
6582868	113018
6583370	113025
6583871	113036
6584371	113041
6584871	113046
6585371	113057
6585871	113061
6586371	113073
6586871	113080
6587371	113084
6587871	113100
6588371	113113
6588872	113129
6589372	113133
6589872	113136
6590374	113145
6590875	113159
6591377	113166
6591877	113171
6592377	113180
6592877	113184
6593378	113192
6593878	113196
6594378	113204
6594878	113214
6595378	113222
6595879	113231
6596379	113239
6596879	113251
6597381	113262
6597881	113267
6598381	113274
6598881	113281
6599381	113288
6599882	113294
6600382	113302
6600882	113309
6601383	113316
6601883	113323
6602383	113330
6602883	113342
6603383	113352
6603883	113360
6604383	113369
6604884	113381
6605385	113389
6605885	113396
6606386	113400
6606886	113407
6607386	113414
6607886	113420
6608386	113427
6608886	113434
6609386	113449
6609886	113455
6610386	113460
6610886	113466
6611386	113474
6611886	113480
6612386	113485
6612886	113489
6613386	113499
6613886	113506
6614386	113518
6614886	113521
6615386	113528
6615887	113537
6616387	113549
6616887	113552
6617388	113563
6617888	113572
6618389	113577
6618889	113583
6619389	113591
6619890	113602
6620390	113609
6620890	113625
6621390	113633
6621890	113645
6622390	113657
6622890	113670
6623390	113680
6623890	113690
6624390	113697
6624890	113708
6625390	113716
6625890	113722
6626390	113731
6626890	113737
6627391	113748
6627891	113754
6628391	113763
6628891	113771
6629391	113775
6629891	113783
6630391	113787
6630891	113798
6631391	113804
6631891	113814
6632392	113820
6632892	113823
6633392	113832
6633892	113842
6634392	113846
6634892	113851
6635392	113861
6635892	113866
6636393	113873
6636893	113886
6637394	113895
6637894	113907
6638394	113913
6638895	113923
6639395	113928
6639895	113940
6640395	113950
6640895	113963
6641396	113973
6641896	113978
6642396	113986
6642896	113994
6643396	114007
6643897	114014
6644398	114021
6644900	114034
6645400	114041
6645900	114047
6646400	114052
6646900	114059
6647401	114077
6647901	114095
6648401	114099
6648902	114102
6649403	114113
6649903	114117
6650404	114123
6650904	114133
6651404	114141
6651904	114148
6652404	114161
6652905	114173
6653405	114179
6653905	114187
6654405	114196
6654905	114200
6655405	114212
6655905	114223
6656405	114227
6656905	114244
6657405	114249
6657905	114260
6658405	114267
6658905	114273
6659407	114282
6659907	114292
6660407	114299
6660907	114303
6661407	114307
6661907	114318
6662409	114331
6662909	114340
6663410	114345
6663910	114357
6664410	114365
6664910	114379
6665410	114387
6665911	114395
6666413	114400
6666914	114409
6667417	114415
6667918	114428
6668419	114438
6668920	114447
6669420	114457
6669920	114465
6670420	114472
6670920	114484
6671420	114490
6671921	114500
6672421	114510
6672923	114518
6673423	114527
6673926	114530
6674427	114535
6674928	114543
6675428	114553
6675928	114559
6676429	114565
6676929	114570
6677429	114575
6677929	114584
6678429	114591
6678931	114599
6679431	114614
6679933	114620
6680435	114625
6680935	114633
6681435	114644
6681935	114647
6682435	114657
6682936	114663
6683436	114667
6683936	114674
6684436	114683
6684936	114689
6685437	114699
6685937	114712
6686437	114722
6686938	114733
6687438	114742
6687938	114754
6688438	114761
6688938	114769
6689438	114775
6689940	114780
6690440	114790
6690941	114800
6691441	114806
6691941	114817
6692441	114828
6692941	114834
6693442	114838
6693943	114851
6694444	114860
6694944	114871
6695445	114879
6695945	114888
6696445	114899
6696945	114906
6697447	114912
6697947	114927
6698448	114930
6698949	114941
6699449	114945
6699949	114961
6700449	114972
6700949	114983
6701449	114986
6701953	114992
6702453	115000
6702955	115008
6703456	115018
6703956	115027
6704456	115039
6704957	115045
6705457	115052
6705957	115063
6706457	115074
6706957	115081
6707457	115085
6707958	115091
6708458	115103
6708959	115111
6709460	115119
6709960	115125
6710460	115132
6710960	115142
6711460	115150
6711960	115161
6712460	115167
6712960	115172
6713460	115177
6713960	115190
6714460	115200
6714961	115215
6715461	115218
6715961	115231
6716461	115236
6716961	115244
6717461	115248
6717962	115263
6718463	115272
6718964	115281
6719464	115288
6719964	115294
6720464	115305
6720964	115315
6721464	115327
6721964	115331
6722465	115343
6722965	115352
6723465	115357
6723965	115366
6724465	115376
6724965	115383
6725466	115389
6725966	115395
6726467	115409
6726967	115418
6727467	115429
6727967	115440
6728467	115444
6728967	115450
6729468	115459
6729969	115466
6730469	115477
6730969	115484
6731470	115491
6731971	115500
6732471	115506
6732972	115514
6733472	115525
6733972	115529
6734472	115533
6734972	115545
6735473	115554
6735973	115561
6736473	115572
6736973	115581
6737473	115594
6737973	115604
6738473	115615
6738974	115620
6739474	115633
6739974	115640
6740474	115653
6740974	115657
6741474	115664
6741974	115672
6742476	115680
6742977	115690
6743477	115699
6743977	115708
6744477	115716
6744977	115720
6745477	115730
6745978	115740
6746478	115745
6746978	115752
6747478	115763
6747978	115772
6748480	115782
6748980	115792
6749480	115800
6749980	115808
6750481	115819
6750981	115826
6751481	115832
6751983	115841
6752483	115849
6752983	115857
6753483	115864
6753984	115872
6754484	115881
6754984	115893
6755484	115901
6755984	115905
6756484	115916
6756984	115922
6757484	115928
6757984	115935
6758484	115949
6758984	115954
6759484	115960
6759984	115967
6760485	115977
6760986	115991
6761487	115996
6761987	116005
6762488	116016
6762988	116027
6763488	116037
6763989	116051
6764490	116055
6764991	116062
6765491	116068
6765991	116082
6766491	116087
6766991	116093
6767491	116102
6767992	116115
6768494	116125
6768994	116132
6769494	116140
6769996	116147
6770496	116153
6770996	116162
6771496	116173
6771997	116181
6772498	116188
6772998	116196
6773498	116212
6773998	116222
6774499	116231
6774999	116238
6775499	116248
6776000	116256
6776500	116264
6777001	116267
6777501	116271
6778001	116283
6778501	116293
6779001	116300
6779501	116307
6780001	116315
6780501	116328
6781002	116338
6781503	116345
6782003	116349
6782505	116360
6783005	116367
6783506	116375
6784007	116382
6784508	116387
6785009	116398
6785509	116408
6786009	116413
6786510	116419
6787010	116428
6787511	116439
6788011	116447
6788511	116449
6789011	116455
6789512	116461
6790013	116474
6790515	116479
6791015	116491
6791515	116497
6792016	116513
6792517	116525
6793019	116531
6793519	116539
6794019	116545
6794522	116555
6795022	116565
6795522	116571
6796023	116583
6796523	116591
6797023	116602
6797523	116610
6798023	116619
6798523	116625
6799023	116634
6799525	116641
6800025	116652
6800526	116660
6801026	116667
6801527	116679
6802027	116686
6802527	116698
6803027	116713
6803528	116718
6804028	116726
6804528	116737
6805029	116747
6805529	116755
6806029	116760
6806530	116768
6807030	116775
6807530	116782
6808030	116793
6808530	116803
6809030	116810
6809530	116818
6810031	116826
6810531	116835
6811031	116842
6811533	116856
6812034	116863
6812534	116869
6813035	116874
6813535	116880
6814036	116888
6814536	116898
6815036	116911
6815536	116924
6816036	116940
6816537	116947
6817037	116950
6817538	116958
6818038	116967
6818538	116973
6819038	116978
6819538	116983
6820040	116994
6820540	117001
6821040	117011
6821541	117020
6822042	117027
6822543	117046
6823043	117057
6823544	117069
6824044	117080
6824544	117083
6825044	117091
6825547	117094
6826047	117098
6826547	117103
6827047	117113
6827549	117121
6828049	117129
6828549	117137
6829049	117148
6829550	117157
6830050	117168
6830550	117175
6831050	117185
6831550	117193
6832051	117203
6832551	117212
6833051	117222
6833551	117225
6834051	117236
6834553	117245
6835053	117250
6835553	117264
6836055	117271
6836555	117276
6837055	117288
6837555	117299
6838056	117307
6838557	117315
6839057	117320
6839557	117326
6840059	117333
6840559	117338
6841059	117346
6841559	117348
6842060	117364
6842560	117373
6843060	117382
6843560	117390
6844060	117399
6844560	117406
6845060	117414
6845560	117423
6846060	117436
6846560	117447
6847060	117454
6847560	117460
6848061	117471
6848561	117481
6849063	117489
6849563	117498
6850063	117504
6850563	117514
6851063	117532
6851564	117539
6852065	117544
6852565	117551
6853065	117564
6853565	117571
6854065	117577
6854566	117588
6855066	117594
6855567	117599
6856068	117605
6856568	117609
6857068	117617
6857568	117626
6858068	117634
6858569	117640
6859069	117647
6859569	117656
6860069	117666
6860569	117672
6861069	117679
6861569	117691
6862069	117706
6862569	117715
6863069	117725
6863569	117733
6864069	117740
6864569	117750
6865069	117760
6865569	117771
6866069	117777
6866569	117791
6867069	117798
6867570	117807
6868070	117815
6868570	117826
6869070	117831
6869570	117836
6870070	117839
6870571	117845
6871072	117855
6871572	117863
6872072	117871
6872572	117881
6873072	117893
6873572	117898
6874073	117905
6874573	117918
6875074	117928
6875575	117936
6876075	117942
6876576	117946
6877076	117957
6877577	117969
6878077	117975
6878577	117981
6879077	117993
6879577	117999
6880077	118003
6880577	118014
6881077	118020
6881578	118035
6882079	118044
6882579	118049
6883079	118053
6883580	118065
6884080	118080
6884580	118093
6885081	118102
6885581	118106
6886081	118110
6886581	118116
6887082	118123
6887582	118130
6888082	118134
6888582	118145
6889082	118162
6889583	118171
6890083	118174
6890583	118182
6891084	118194
6891585	118204
6892085	118216
6892585	118222
6893086	118230
6893586	118239
6894086	118246
6894587	118259
6895087	118269
6895587	118275
6896087	118280
6896587	118288
6897087	118296
6897587	118304
6898087	118312
6898587	118321
6899087	118331
6899587	118342
6900087	118348
6900587	118359
6901088	118368
6901588	118381
6902088	118391
6902588	118397
6903088	118402
6903589	118412
6904090	118422
6904590	118432
6905090	118444
6905590	118449
6906090	118457
6906591	118461
6907091	118470
6907591	118482
6908093	118492
6908593	118498
6909093	118512
6909594	118519
6910094	118529
6910594	118538
6911095	118544
6911595	118552
6912095	118559
6912596	118568
6913097	118578
6913598	118584
6914098	118592
6914598	118603
6915100	118612
6915600	118623
6916100	118634
6916601	118643
6917101	118650
6917601	118664
6918102	118673
6918602	118680
6919102	118691
6919602	118700
6920102	118706
6920603	118715
6921104	118719
6921605	118729
6922105	118733
6922605	118737
6923106	118744
6923607	118751
6924107	118759
6924607	118766
6925107	118779
6925609	118787
6926110	118793
6926610	118801
6927110	118810
6927610	118814
6928110	118823
6928611	118830
6929111	118838
6929611	118847
6930111	118858
6930612	118866
6931112	118875
6931612	118884
6932112	118891
6932612	118894
6933112	118905
6933612	118911
6934112	118920
6934612	118927
6935112	118938
6935613	118943
6936113	118952
6936615	118961
6937119	118968
6937619	118978
6938119	118987
6938619	118993
6939119	119001
6939619	119009
6940119	119021
6940619	119033
6941119	119042
6941619	119052
6942119	119064
6942619	119073
6943119	119079
6943620	119086
6944120	119096
6944621	119099
6945122	119111
6945622	119117
6946122	119128
6946622	119138
6947123	119145
6947623	119151
6948123	119162
6948624	119172
6949125	119181
6949625	119193
6950126	119205
6950627	119215
6951127	119221
6951627	119233
6952127	119239
6952628	119247
6953128	119256
6953628	119265
6954128	119273
6954628	119279
6955128	119287
6955630	119296
6956131	119305
6956632	119311
6957132	119322
6957632	119333
6958133	119340
6958633	119344
6959133	119351
6959633	119360
6960134	119367
6960634	119373
6961134	119379
6961634	119387
6962134	119394
6962634	119402
6963134	119415
6963634	119428
6964135	119434
6964635	119446
6965135	119456
6965635	119467
6966135	119480
6966635	119487
6967136	119496
6967636	119503
6968136	119512
6968637	119518
6969138	119522
6969640	119533
6970140	119546
6970641	119555
6971141	119560
6971641	119566
6972141	119571
6972641	119577
6973141	119592
6973641	119595
6974141	119606
6974641	119611
6975141	119617
6975641	119627
6976141	119637
6976641	119650
6977141	119658
6977641	119667
6978141	119676
6978641	119686
6979141	119695
6979641	119705
6980141	119711
6980643	119721
6981143	119731
6981644	119744
6982145	119752
6982646	119762
6983147	119770
6983648	119781
6984148	119791
6984648	119796
6985148	119802
6985649	119811
6986149	119823
6986649	119832
6987149	119842
6987651	119848
6988152	119856
6988652	119867
6989152	119876
6989652	119881
6990152	119886
6990652	119892
6991152	119904
6991653	119913
6992153	119921
6992653	119926
6993153	119932
6993653	119940
6994153	119951
6994653	119969
6995153	119982
6995653	119992
6996153	119999
6996653	120010
6997153	120023
6997653	120035
6998153	120045
6998653	120056
6999153	120063
6999654	120071
7000154	120078
7000654	120090
7001154	120103
7001654	120115
7002154	120122
7002654	120130
7003154	120134
7003654	120143
7004156	120153
7004656	120161
7005156	120169
7005656	120179
7006156	120187
7006656	120199
7007157	120204
7007657	120220
7008157	120227
7008658	120234
7009160	120241
7009660	120256
7010160	120266
7010662	120275
7011164	120284
7011664	120293
7012166	120302
7012667	120307
7013168	120314
7013668	120318
7014168	120334
7014668	120338
7015168	120347
7015668	120354
7016171	120361
7016671	120373
7017171	120380
7017671	120391
7018171	120398
7018671	120409
7019171	120415
7019671	120420
7020171	120427
7020672	120435
7021172	120441
7021673	120452
7022173	120468
7022674	120479
7023174	120491
7023674	120500
7024174	120512
7024674	120519
7025174	120530
7025675	120542
7026175	120548
7026675	120560
7027175	120567
7027676	120576
7028177	120585
7028677	120594
7029178	120604
7029678	120612
7030178	120623
7030678	120626
7031179	120635
7031680	120642
7032180	120651
7032680	120655
7033180	120661
7033680	120670
7034180	120677
7034681	120689
7035182	120698
7035682	120709
7036182	120714
7036683	120725
7037184	120737
7037684	120743
7038184	120747
7038684	120757
7039184	120765
7039684	120767
7040184	120775
7040684	120786
7041184	120796
7041684	120805
7042184	120809
7042684	120813
7043184	120820
7043685	120827
7044186	120834
7044686	120845
7045186	120857
7045686	120866
7046187	120877
7046687	120886
7047187	120895
7047687	120904
7048187	120913
7048688	120924
7049188	120931
7049688	120940
7050188	120948
7050688	120955
7051189	120968
7051689	120976
7052190	120981
7052690	120989
7053190	120999
7053690	121009
7054190	121016
7054691	121020
7055192	121028
7055692	121037
7056192	121043
7056692	121050
7057192	121059
7057693	121070
7058194	121081
7058694	121090
7059194	121101
7059694	121113
7060195	121127
7060695	121130
7061196	121144
7061697	121151
7062197	121157
7062697	121158
7063198	121165
7063698	121174
7064199	121181
7064699	121189
7065200	121199
7065700	121209
7066200	121216
7066700	121229
7067201	121240
7067701	121249
7068201	121254
7068701	121268
7069203	121274
7069703	121280
7070205	121283
7070706	121296
7071207	121303
7071707	121307
7072207	121320
7072707	121325
7073207	121333
7073707	121344
7074208	121352
7074708	121361
7075210	121372
7075711	121383
7076212	121387
7076712	121402
7077212	121412
7077712	121425
7078212	121434
7078713	121440
7079214	121446
7079714	121458
7080214	121465
7080714	121474
7081214	121482
7081714	121493
7082214	121505
7082714	121518
7083215	121522
7083715	121536
7084215	121544
7084716	121555
7085216	121560
7085716	121570
7086216	121574
7086716	121585
7087216	121593
7087716	121604
7088216	121610
7088716	121616
7089218	121624
7089718	121637
7090219	121644
7090721	121649
7091222	121655
7091723	121659
7092224	121669
7092724	121675
7093226	121683
7093726	121690
7094227	121698
7094728	121704
7095229	121711
7095730	121718
7096230	121727
7096731	121735
7097231	121752
7097731	121759
7098232	121767
7098732	121776
7099232	121784
7099732	121792
7100233	121805
7100733	121812
7101233	121821
7101733	121826
7102233	121832
7102733	121841
7103233	121849
7103733	121865
7104233	121875
7104733	121880
7105234	121888
7105734	121901
7106234	121907
7106734	121914
7107235	121917
7107735	121924
7108235	121939
7108735	121945
7109238	121955
7109739	121964
7110239	121972
7110739	121978
7111239	121990
7111739	122001
7112240	122009
7112741	122016
7113241	122023
7113741	122033
7114243	122047
7114743	122052
7115243	122060
7115744	122069
7116244	122075
7116744	122089
7117245	122094
7117745	122105
7118245	122117
7118745	122126
7119245	122136
7119745	122150
7120246	122158
7120746	122169
7121246	122178
7121746	122184
7122246	122193
7122746	122199
7123246	122205
7123747	122211
7124247	122219
7124747	122230
7125248	122236
7125749	122243
7126250	122251
7126750	122259
7127250	122263
7127750	122270
7128250	122281
7128751	122289
7129251	122299
7129751	122310
7130252	122319
7130752	122326
7131252	122332
7131752	122341
7132253	122355
7132753	122362
7133253	122376
7133753	122386
7134253	122390
7134754	122403
7135254	122409
7135754	122419
7136254	122428
7136754	122437
7137255	122442
7137755	122446
7138255	122454
7138756	122462
7139257	122472
7139758	122482
7140259	122489
7140759	122497
7141259	122502
7141760	122507
7142261	122516
7142761	122527
7143261	122536
7143761	122543
7144262	122559
7144762	122567
7145262	122572
7145762	122582
7146262	122591
7146763	122600
7147264	122605
7147764	122613
7148264	122618
7148764	122631
7149264	122641
7149764	122650
7150266	122662
7150767	122679
7151267	122688
7151768	122696
7152268	122706
7152769	122714
7153269	122722
7153769	122733
7154269	122743
7154769	122748
7155269	122754
7155769	122759
7156270	122768
7156770	122773
7157271	122780
7157771	122790
7158272	122801
7158772	122812
7159273	122823
7159775	122828
7160276	122835
7160776	122843
7161276	122849
7161776	122861
7162276	122868
7162776	122884
7163276	122890
7163776	122894
7164277	122904
7164777	122912
7165277	122925
7165777	122934
7166277	122939
7166778	122950
7167278	122960
7167778	122970
7168279	122975
7168779	122984
7169279	122995
7169780	123002
7170280	123009
7170781	123013
7171281	123024
7171782	123033
7172283	123041
7172783	123051
7173284	123061
7173784	123063
7174284	123068
7174784	123080
7175284	123092
7175784	123105
7176284	123113
7176784	123124
7177284	123135
7177785	123145
7178286	123156
7178787	123164
7179287	123171
7179787	123177
7180287	123184
7180788	123194
7181288	123202
7181788	123206
7182289	123215
7182790	123220
7183290	123224
7183790	123233
7184290	123244
7184790	123260
7185292	123268
7185793	123273
7186293	123280
7186793	123285
7187293	123293
7187793	123301
7188293	123309
7188793	123316
7189293	123324
7189797	123329
7190297	123340
7190798	123350
7191298	123357
7191798	123368
7192299	123374
7192799	123386
7193299	123399
7193800	123404
7194300	123410
7194800	123413
7195300	123419
7195800	123424
7196300	123433
7196801	123448
7197301	123456
7197802	123468
7198302	123478
7198802	123484
7199303	123490
7199803	123497
7200303	123504
7200804	123511
7201308	123521
7201808	123533
7202309	123537
7202809	123547
7203309	123554
7203810	123562
7204310	123571
7204810	123580
7205310	123587
7205810	123595
7206310	123603
7206811	123614
7207311	123622
7207811	123633
7208311	123643
7208811	123655
7209311	123661
7209812	123664
7210314	123670
7210814	123674
7211314	123680
7211815	123691
7212315	123698
7212817	123708
7213317	123715
7213818	123724
7214318	123732
7214818	123739
7215318	123748
7215821	123756
7216322	123763
7216822	123767
7217323	123776
7217823	123784
7218327	123795
7218827	123805
7219327	123814
7219827	123828
7220327	123836
7220828	123843
7221329	123853
7221829	123860
7222330	123868
7222830	123879
7223330	123885
7223831	123894
7224331	123905
7224831	123913
7225331	123919
7225831	123927
7226332	123934
7226832	123942
7227332	123946
7227832	123954
7228333	123961
7228833	123974
7229334	123986
7229834	123996
7230334	124003
7230834	124008
7231335	124020
7231835	124033
7232335	124040
7232835	124053
7233335	124061
7233837	124069
7234337	124078
7234837	124085
7235337	124089
7235837	124095
7236337	124100
7236837	124110
7237337	124119
7237837	124124
7238337	124133
7238837	124140
7239339	124152
7239839	124157
7240339	124162
7240839	124165
7241342	124175
7241845	124182
7242345	124193
7242845	124200
7243345	124209
7243847	124222
7244347	124234
7244848	124243
7245348	124251
7245848	124268
7246348	124280
7246848	124288
7247349	124293
7247849	124302
7248349	124311
7248849	124321
7249349	124324
7249849	124332
7250350	124340
7250850	124353
7251350	124362
7251850	124367
7252350	124377
7252850	124389
7253350	124396
7253852	124405
7254353	124411
7254853	124421
7255354	124430
7255855	124434
7256356	124445
7256856	124451
7257356	124461
7257856	124468
7258357	124475
7258857	124479
7259357	124486
7259857	124498
7260358	124510
7260858	124516
7261359	124524
7261859	124536
7262359	124549
7262859	124559
7263359	124568
7263859	124574
7264359	124582
7264859	124589
7265359	124596
7265859	124604
7266360	124610
7266862	124621
7267362	124630
7267862	124639
7268362	124646
7268862	124662
7269362	124667
7269862	124670
7270362	124681
7270862	124687
7271365	124696
7271865	124703
7272366	124712
7272867	124728
7273367	124739
7273868	124745
7274368	124754
7274868	124760
7275368	124766
7275868	124776
7276368	124785
7276868	124796
7277369	124798
7277870	124809
7278370	124817
7278870	124826
7279370	124832
7279870	124840
7280370	124847
7280870	124864
7281370	124870
7281870	124881
7282371	124885
7282871	124897
7283371	124902
7283871	124906
7284371	124916
7284871	124926
7285371	124933
7285871	124940
7286371	124944
7286871	124953
7287371	124959
7287871	124965
7288371	124972
7288871	124988
7289371	125001
7289871	125016
7290371	125024
7290871	125034
7291372	125041
7291872	125050
7292373	125060
7292873	125069
7293374	125081
7293874	125089
7294374	125098
7294874	125103
7295374	125105
7295876	125111
7296376	125116
7296876	125124
7297376	125131
7297878	125145
7298379	125151
7298879	125167
7299380	125176
7299880	125188
7300380	125201
7300880	125207
7301383	125214
7301884	125224
7302385	125238
7302885	125250
7303387	125256
7303887	125265
7304387	125272
7304888	125285
7305389	125292
7305889	125302
7306389	125312
7306890	125321
7307390	125333
7307891	125342
7308391	125346
7308892	125350
7309392	125359
7309892	125364
7310392	125371
7310892	125381
7311392	125392
7311894	125402
7312394	125411
7312894	125420
7313395	125427
7313897	125438
7314397	125446
7314897	125462
7315397	125468
7315898	125478
7316398	125485
7316898	125495
7317399	125502
7317900	125510
7318402	125516
7318903	125523
7319403	125530
7319903	125535
7320406	125544
7320906	125555
7321407	125562
7321908	125574
7322408	125591
7322909	125605
7323409	125615
7323909	125624
7324410	125632
7324910	125645
7325410	125650
7325910	125651
7326410	125660
7326911	125668
7327412	125677
7327912	125686
7328412	125693
7328912	125702
7329413	125705
7329913	125718
7330413	125728
7330913	125733
7331414	125740
7331915	125747
7332415	125755
7332918	125765
7333418	125771
7333918	125779
7334418	125789
7334918	125797
7335418	125805
7335919	125810
7336419	125815
7336919	125817
7337419	125833
7337919	125843
7338419	125850
7338919	125861
7339419	125870
7339921	125882
7340421	125895
7340922	125900
7341422	125910
7341923	125915
7342423	125925
7342924	125931
7343424	125940
7343924	125945
7344424	125956
7344924	125964
7345425	125975
7345926	125984
7346426	125992
7346927	125997
7347428	126006
7347929	126017
7348429	126025
7348929	126032
7349430	126039
7349930	126048
7350430	126052
7350930	126061
7351430	126072
7351930	126084
7352430	126092
7352930	126098
7353430	126104
7353931	126114
7354432	126125
7354932	126136
7355433	126146
7355933	126153
7356433	126159
7356933	126167
7357434	126173
7357934	126183
7358434	126194
7358934	126205
7359434	126211
7359934	126213
7360435	126223
7360937	126230
7361437	126237
7361938	126248
7362439	126256
7362940	126261
7363440	126269
7363940	126277
7364440	126282
7364940	126290
7365440	126300
7365940	126308
7366440	126318
7366940	126330
7367441	126336
7367941	126346
7368441	126357
7368942	126371
7369443	126383
7369944	126389
7370446	126397
7370946	126403
7371447	126415
7371948	126420
7372448	126428
7372948	126439
7373448	126448
7373948	126462
7374449	126470
7374949	126473
7375449	126479
7375949	126490
7376449	126500
7376949	126509
7377449	126521
7377949	126527
7378449	126536
7378950	126543
7379451	126551
7379951	126559
7380451	126571
7380951	126580
7381451	126593
7381952	126608
7382452	126615
7382952	126621
7383452	126628
7383952	126639
7384452	126645
7384952	126651
7385453	126660
7385953	126667
7386454	126672
7386954	126678
7387454	126689
7387954	126699
7388454	126709
7388954	126720
7389456	126732
7389957	126741
7390458	126748
7390958	126754
7391458	126763
7391960	126769
7392460	126777
7392960	126785
7393460	126794
7393960	126806
7394460	126816
7394961	126824
7395461	126832
7395961	126839
7396462	126849
7396962	126861
7397462	126869
7397962	126877
7398463	126884
7398963	126892
7399463	126900
7399965	126908
7400465	126914
7400965	126923
7401465	126933
7401965	126942
7402465	126949
7402965	126955
7403466	126966
7403967	126973
7404468	126980
7404968	126989
7405469	126998
7405969	127007
7406470	127013
7406970	127020
7407471	127034
7407971	127046
7408471	127054
7408971	127062
7409472	127075
7409972	127087
7410473	127095
7410973	127103
7411474	127109
7411974	127115
7412475	127124
7412975	127134
7413475	127139
7413975	127150
7414475	127162
7414977	127167
7415477	127176
7415977	127189
7416478	127200
7416978	127206
7417478	127212
7417978	127220
7418478	127227
7418978	127233
7419478	127243
7419978	127249
7420478	127254
7420978	127260
7421478	127270
7421978	127278
7422479	127288
7422980	127298
7423481	127305
7423981	127316
7424482	127323
7424982	127327
7425483	127332
7425983	127342
7426484	127352
7426985	127365
7427487	127369
7427987	127380
7428487	127391
7428988	127401
7429488	127414
7429988	127424
7430488	127434
7430989	127438
7431490	127448
7431990	127455
7432490	127463
7432992	127466
7433492	127473
7433992	127478
7434492	127489
7434992	127502
7435492	127517
7435992	127526
7436492	127533
7436992	127546
7437492	127556
7437992	127562
7438492	127568
7438992	127579
7439492	127588
7439992	127594
7440494	127599
7440994	127610
7441494	127618
7441994	127628
7442494	127640
7442994	127651
7443495	127659
7443995	127667
7444496	127673
7444996	127680
7445496	127689
7445996	127697
7446496	127709
7446996	127718
7447496	127727
7447996	127735
7448496	127744
7448997	127753
7449498	127759
7449998	127767
7450498	127778
7450998	127784
7451498	127790
7451998	127794
7452498	127798
7452999	127808
7453500	127816
7454000	127828
7454500	127837
7455000	127847
7455500	127859
7456000	127865
7456501	127871
7457001	127877
7457501	127883
7458001	127895
7458502	127902
7459002	127910
7459502	127921
7460002	127934
7460502	127945
7461002	127959
7461504	127967
7462004	127981
7462504	127989
7463004	127996
7463504	128006
7464004	128011
7464504	128024
7465005	128038
7465505	128045
7466005	128055
7466505	128060
7467005	128069
7467506	128076
7468007	128083
7468507	128092
7469007	128097
7469508	128108
7470008	128117
7470508	128126
7471008	128133
7471508	128143
7472008	128148
7472508	128158
7473008	128168
7473508	128173
7474009	128181
7474509	128192
7475009	128206
7475509	128213
7476009	128225
7476511	128228
7477012	128236
7477512	128245
7478013	128251
7478513	128257
7479013	128265
7479514	128271
7480014	128286
7480517	128296
7481017	128300
7481518	128305
7482018	128313
7482518	128319
7483018	128324
7483518	128331
7484019	128341
7484519	128349
7485019	128355
7485519	128364
7486019	128368
7486520	128374
7487021	128381
7487521	128389
7488021	128400
7488521	128410
7489021	128417
7489521	128423
7490022	128431
7490522	128442
7491023	128449
7491524	128456
7492024	128466
7492524	128473
7493025	128479
7493525	128489
7494026	128498
7494526	128505
